vehicle_id,Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,is_bev,is_phev,is_conv_hybrid
SUBARU_BRZ_Minicompact_Conventional/Hybrid_M6,,SUBARU,BRZ,Minicompact,Conventional/Hybrid,2.0,4.0,,M6,Z,,11.2,8.2,9.9,29.0,,,,,,,231,,,0,0,1
SUBARU_Crosstrek AWD_Suv - Small_Conventional/Hybrid_AV8,,SUBARU,Crosstrek AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AV8,X,,8.5,7.0,7.9,36.0,,,,,,,185,,,0,0,1
SUBARU_Impreza 4-Door AWD_Mid-Size_Conventional/Hybrid_M5,,SUBARU,Impreza 4-Door AWD,Mid-Size,Conventional/Hybrid,2.0,4.0,,M5,X,,10.1,7.6,9.0,31.0,,,,,,,210,,,0,0,1
SUBARU_Impreza 5-Door AWD_Station Wagon - Small_Conventional/Hybrid_AV7,,SUBARU,Impreza 5-Door AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4.0,,AV7,X,,8.4,6.6,7.6,37.0,,,,,,,178,,,0,0,1
SUBARU_Legacy AWD_Full-Size_Conventional/Hybrid_AV8,,SUBARU,Legacy AWD,Full-Size,Conventional/Hybrid,2.4,4.0,,AV8,X,,9.9,7.3,8.7,32.0,,,,,,,205,,,0,0,1
SUBARU_Legacy AWD_Full-Size_Conventional/Hybrid_AV8,,SUBARU,Legacy AWD,Full-Size,Conventional/Hybrid,2.5,4.0,,AV8,X,,8.8,6.7,7.9,36.0,,,,,,,185,,,0,0,1
SUBARU_Outback AWD_Suv - Small_Conventional/Hybrid_AV8,,SUBARU,Outback AWD,Suv - Small,Conventional/Hybrid,2.4,4.0,,AV8,X,,10.1,7.9,9.1,31.0,,,,,,,213,,,0,0,1
SUBARU_Outback AWD_Suv - Small_Conventional/Hybrid_AV8,,SUBARU,Outback AWD,Suv - Small,Conventional/Hybrid,2.5,4.0,,AV8,X,,9.0,7.1,8.2,34.0,,,,,,,192,,,0,0,1
SUBARU_WRX AWD_Compact_Conventional/Hybrid_AV8,,SUBARU,WRX AWD,Compact,Conventional/Hybrid,2.0,4.0,,AV8,Z,,12.9,9.7,11.5,25.0,,,,,,,263,,,0,0,1
SUBARU_WRX AWD_Compact_Conventional/Hybrid_M6,,SUBARU,WRX AWD,Compact,Conventional/Hybrid,2.0,4.0,,M6,Z,,11.3,8.5,10.1,28.0,,,,,,,236,,,0,0,1
SUBARU_WRX STI AWD_Compact_Conventional/Hybrid_M6,,SUBARU,WRX STI AWD,Compact,Conventional/Hybrid,2.5,4.0,,M6,Z,,14.3,10.8,12.7,22.0,,,,,,,297,,,0,0,1
TOYOTA_4Runner 4WD_Suv - Standard_Conventional/Hybrid_AS5,,TOYOTA,4Runner 4WD,Suv - Standard,Conventional/Hybrid,4.0,6.0,,AS5,X,,14.8,12.5,13.8,20.0,,,,,,,321,,,0,0,1
TOYOTA_4Runner 4WD (Part-Time 4WD)_Suv - Standard_Conventional/Hybrid_AS5,,TOYOTA,4Runner 4WD (Part-Time 4WD),Suv - Standard,Conventional/Hybrid,4.0,6.0,,AS5,X,,14.8,12.5,13.8,20.0,,,,,,,321,,,0,0,1
TOYOTA_86_Minicompact_Conventional/Hybrid_M6,,TOYOTA,86,Minicompact,Conventional/Hybrid,2.0,4.0,,M6,Z,,11.2,8.3,9.9,29.0,,,,,,,232,,,0,0,1
TOYOTA_Camry LE/SE_Mid-Size_Conventional/Hybrid_AS8,,TOYOTA,Camry LE/SE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS8,X,,8.5,6.1,7.4,38.0,,,,,,,173,,,0,0,1
TOYOTA_Camry XLE/XSE_Mid-Size_Conventional/Hybrid_AS8,,TOYOTA,Camry XLE/XSE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS8,X,,8.6,6.3,7.6,37.0,,,,,,,177,,,0,0,1
TOYOTA_Camry TRD_Mid-Size_Conventional/Hybrid_AS8,,TOYOTA,Camry TRD,Mid-Size,Conventional/Hybrid,3.5,6.0,,AS8,X,,10.8,7.6,9.4,30.0,,,,,,,220,,,0,0,1
TOYOTA_Camry AWD LE/SE_Mid-Size_Conventional/Hybrid_AS8,,TOYOTA,Camry AWD LE/SE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS8,X,,9.3,6.8,8.2,34.0,,,,,,,190,,,0,0,1
TOYOTA_Camry AWD XLE/XSE_Mid-Size_Conventional/Hybrid_AS8,,TOYOTA,Camry AWD XLE/XSE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AS8,X,,9.5,7.0,8.4,34.0,,,,,,,197,,,0,0,1
TOYOTA_Camry Hybrid LE_Mid-Size_Conventional/Hybrid_AV,,TOYOTA,Camry Hybrid LE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AV,X,,4.9,4.8,4.9,58.0,,,,,,,113,,,0,0,1
TOYOTA_Camry Hybrid XLE/SE_Mid-Size_Conventional/Hybrid_AV,,TOYOTA,Camry Hybrid XLE/SE,Mid-Size,Conventional/Hybrid,2.5,4.0,,AV,X,,5.3,5.0,5.1,55.0,,,,,,,121,,,0,0,1
TOYOTA_Corolla_Compact_Conventional/Hybrid_AV,,TOYOTA,Corolla,Compact,Conventional/Hybrid,1.8,4.0,,AV,X,,7.9,6.1,7.1,40.0,,,,,,,165,,,0,0,1
TOYOTA_Corolla XLE_Compact_Conventional/Hybrid_AV,,TOYOTA,Corolla XLE,Compact,Conventional/Hybrid,1.8,4.0,,AV,X,,8.1,6.3,7.3,39.0,,,,,,,170,,,0,0,1
TOYOTA_Corolla_Compact_Conventional/Hybrid_M6,,TOYOTA,Corolla,Compact,Conventional/Hybrid,1.8,4.0,,M6,X,,8.0,6.0,7.1,40.0,,,,,,,165,,,0,0,1
TOYOTA_Corolla_Compact_Conventional/Hybrid_AV10,,TOYOTA,Corolla,Compact,Conventional/Hybrid,2.0,4.0,,AV10,X,,7.6,5.8,6.7,42.0,,,,,,,158,,,0,0,1
TOYOTA_Corolla XSE_Compact_Conventional/Hybrid_AV10,,TOYOTA,Corolla XSE,Compact,Conventional/Hybrid,2.0,4.0,,AV10,X,,7.7,6.1,7.0,40.0,,,,,,,164,,,0,0,1
TOYOTA_Corolla_Compact_Conventional/Hybrid_M6,,TOYOTA,Corolla,Compact,Conventional/Hybrid,2.0,4.0,,M6,X,,8.2,6.5,7.4,38.0,,,,,,,173,,,0,0,1
TOYOTA_Corolla Hatchback_Compact_Conventional/Hybrid_AV10,,TOYOTA,Corolla Hatchback,Compact,Conventional/Hybrid,2.0,4.0,,AV10,X,,7.5,5.8,6.7,42.0,,,,,,,158,,,0,0,1
TOYOTA_Corolla Hybrid_Compact_Conventional/Hybrid_AV,,TOYOTA,Corolla Hybrid,Compact,Conventional/Hybrid,1.8,4.0,,AV,X,,4.4,4.5,4.5,63.0,,,,,,,106,,,0,0,1
TOYOTA_GR Supra_Two-Seater_Conventional/Hybrid_AS8,,TOYOTA,GR Supra,Two-Seater,Conventional/Hybrid,3.0,6.0,,AS8,Z,,9.9,7.7,8.9,32.0,,,,,,,208,,,0,0,1
TOYOTA_Highlander_Suv - Small_Conventional/Hybrid_AS8,,TOYOTA,Highlander,Suv - Small,Conventional/Hybrid,3.5,6.0,,AS8,X,,11.9,8.3,10.3,27.0,,,,,,,240,,,0,0,1
TOYOTA_Highlander AWD_Suv - Small_Conventional/Hybrid_AS8,,TOYOTA,Highlander AWD,Suv - Small,Conventional/Hybrid,3.5,6.0,,AS8,X,,11.7,8.6,10.3,27.0,,,,,,,240,,,0,0,1
TOYOTA_Highlander Hybrid AWD_Suv - Standard_Conventional/Hybrid_AV,,TOYOTA,Highlander Hybrid AWD,Suv - Standard,Conventional/Hybrid,2.5,4.0,,AV,X,,6.7,6.8,6.7,42.0,,,,,,,158,,,0,0,1
TOYOTA_Highlander Hybrid AWD Limited/Platinum_Suv - Standard_Conventional/Hybrid_AV,,TOYOTA,Highlander Hybrid AWD Limited/Platinum,Suv - Standard,Conventional/Hybrid,2.5,4.0,,AV,X,,6.6,6.8,6.7,42.0,,,,,,,156,,,0,0,1
TOYOTA_Prius_Mid-Size_Conventional/Hybrid_AV,,TOYOTA,Prius,Mid-Size,Conventional/Hybrid,1.8,4.0,,AV,X,,4.4,4.7,4.5,63.0,,,,,,,106,,,0,0,1
TOYOTA_RAV4_Suv - Small_Conventional/Hybrid_AS8,,TOYOTA,RAV4,Suv - Small,Conventional/Hybrid,2.5,4.0,,AS8,X,,8.8,6.8,7.9,36.0,,,,,,,184,,,0,0,1
TOYOTA_RAV4 AWD_Suv - Small_Conventional/Hybrid_AS8,,TOYOTA,RAV4 AWD,Suv - Small,Conventional/Hybrid,2.5,4.0,,AS8,X,,9.2,7.1,8.2,34.0,,,,,,,194,,,0,0,1
TOYOTA_RAV4 AWD TRD Off-Road_Suv - Small_Conventional/Hybrid_AS8,,TOYOTA,RAV4 AWD TRD Off-Road,Suv - Small,Conventional/Hybrid,2.5,4.0,,AS8,X,,9.5,7.5,8.6,33.0,,,,,,,200,,,0,0,1
TOYOTA_RAV4 Hybrid AWD_Suv - Small_Conventional/Hybrid_AV,,TOYOTA,RAV4 Hybrid AWD,Suv - Small,Conventional/Hybrid,2.5,4.0,,AV,X,,5.7,6.3,6.0,47.0,,,,,,,139,,,0,0,1
TOYOTA_Sequoia 4WD_Suv - Standard_Conventional/Hybrid_AS6,,TOYOTA,Sequoia 4WD,Suv - Standard,Conventional/Hybrid,5.7,8.0,,AS6,X,,18.5,13.9,16.4,17.0,,,,,,,385,,,0,0,1
TOYOTA_Sienna_Minivan_Conventional/Hybrid_AS8,,TOYOTA,Sienna,Minivan,Conventional/Hybrid,3.5,6.0,,AS8,X,,12.6,9.1,11.0,26.0,,,,,,,259,,,0,0,1
TOYOTA_Tacoma 4WD D-Cab TRD Off-Road/Pro_Pickup Truck - Small_Conventional/Hybrid_M6,,TOYOTA,Tacoma 4WD D-Cab TRD Off-Road/Pro,Pickup Truck - Small,Conventional/Hybrid,3.5,6.0,,M6,X,,13.8,11.7,12.9,22.0,,,,,,,300,,,0,0,1
TOYOTA_Tundra 4WD_Pickup Truck - Standard_Conventional/Hybrid_AS6,,TOYOTA,Tundra 4WD,Pickup Truck - Standard,Conventional/Hybrid,5.7,8.0,,AS6,X,,18.0,14.2,16.3,17.0,,,,,,,381,,,0,0,1
TOYOTA_Yaris_Compact_Conventional/Hybrid_AS6,,TOYOTA,Yaris,Compact,Conventional/Hybrid,1.5,4.0,,AS6,X,,7.3,5.9,6.6,43.0,,,,,,,155,,,0,0,1
TOYOTA_Yaris (SIL)_Compact_Conventional/Hybrid_M6,,TOYOTA,Yaris (SIL),Compact,Conventional/Hybrid,1.5,4.0,,M6,X,,7.8,6.1,6.9,41.0,,,,,,,165,,,0,0,1
VOLKSWAGEN_Arteon 4MOTION_Full-Size_Conventional/Hybrid_AS8,,VOLKSWAGEN,Arteon 4MOTION,Full-Size,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.5,8.2,10.0,28.0,,,,,,,234,,,0,0,1
VOLKSWAGEN_Atlas Cross Sport 4MOTION_Suv - Small_Conventional/Hybrid_AS8,,VOLKSWAGEN,Atlas Cross Sport 4MOTION,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,X,,12.8,10.4,11.7,24.0,,,,,,,273,,,0,0,1
VOLKSWAGEN_Golf_Compact_Conventional/Hybrid_AS8,,VOLKSWAGEN,Golf,Compact,Conventional/Hybrid,1.4,4.0,,AS8,X,,8.1,6.6,7.4,38.0,,,,,,,174,,,0,0,1
VOLKSWAGEN_Golf_Compact_Conventional/Hybrid_M6,,VOLKSWAGEN,Golf,Compact,Conventional/Hybrid,1.4,4.0,,M6,X,,8.4,6.6,7.6,37.0,,,,,,,177,,,0,0,1
VOLKSWAGEN_Golf GTI_Compact_Conventional/Hybrid_AM7,,VOLKSWAGEN,Golf GTI,Compact,Conventional/Hybrid,2.0,4.0,,AM7,X,,9.7,7.5,8.7,32.0,,,,,,,203,,,0,0,1
VOLKSWAGEN_Jetta GLI_Compact_Conventional/Hybrid_M6,,VOLKSWAGEN,Jetta GLI,Compact,Conventional/Hybrid,2.0,4.0,,M6,X,,9.6,7.1,8.5,33.0,,,,,,,198,,,0,0,1
VOLKSWAGEN_Passat_Mid-Size_Conventional/Hybrid_AS6,,VOLKSWAGEN,Passat,Mid-Size,Conventional/Hybrid,2.0,4.0,,AS6,X,,10.2,6.9,8.7,32.0,,,,,,,205,,,0,0,1
VOLKSWAGEN_Tiguan_Suv - Small_Conventional/Hybrid_AS8,,VOLKSWAGEN,Tiguan,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,X,,10.5,8.1,9.4,30.0,,,,,,,221,,,0,0,1
VOLKSWAGEN_Tiguan 4MOTION_Suv - Small_Conventional/Hybrid_AS8,,VOLKSWAGEN,Tiguan 4MOTION,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,X,,11.5,8.7,10.2,28.0,,,,,,,241,,,0,0,1
VOLVO_S60 T5_Compact_Conventional/Hybrid_AS8,,VOLVO,S60 T5,Compact,Conventional/Hybrid,2.0,4.0,,AS8,Z,,10.5,7.1,8.9,32.0,,,,,,,208,,,0,0,1
VOLVO_S60 T6 AWD_Compact_Conventional/Hybrid_AS8,,VOLVO,S60 T6 AWD,Compact,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.0,7.4,9.4,30.0,,,,,,,219,,,0,0,1
VOLVO_S90 T6 AWD_Mid-Size_Conventional/Hybrid_AS8,,VOLVO,S90 T6 AWD,Mid-Size,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.3,7.5,9.6,29.0,,,,,,,223,,,0,0,1
VOLVO_V60 T5_Station Wagon - Small_Conventional/Hybrid_AS8,,VOLVO,V60 T5,Station Wagon - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,10.5,7.1,8.9,32.0,,,,,,,208,,,0,0,1
VOLVO_V60 T6 AWD_Station Wagon - Small_Conventional/Hybrid_AS8,,VOLVO,V60 T6 AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.0,7.4,9.4,30.0,,,,,,,219,,,0,0,1
VOLVO_V60 CC T5 AWD_Station Wagon - Small_Conventional/Hybrid_AS8,,VOLVO,V60 CC T5 AWD,Station Wagon - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,10.8,7.7,9.4,30.0,,,,,,,220,,,0,0,1
VOLVO_XC40 T4 AWD_Suv - Small_Conventional/Hybrid_AS8,,VOLVO,XC40 T4 AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,X,,10.2,7.5,9.0,31.0,,,,,,,210,,,0,0,1
VOLVO_XC40 T5 AWD_Suv - Small_Conventional/Hybrid_AS8,,VOLVO,XC40 T5 AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,10.7,7.7,9.4,30.0,,,,,,,219,,,0,0,1
VOLVO_XC60 T5 AWD_Suv - Small_Conventional/Hybrid_AS8,,VOLVO,XC60 T5 AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.2,8.3,9.9,29.0,,,,,,,232,,,0,0,1
VOLVO_XC60 T6 AWD_Suv - Small_Conventional/Hybrid_AS8,,VOLVO,XC60 T6 AWD,Suv - Small,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.7,8.6,10.3,27.0,,,,,,,240,,,0,0,1
VOLVO_XC90 T5 AWD_Suv - Standard_Conventional/Hybrid_AS8,,VOLVO,XC90 T5 AWD,Suv - Standard,Conventional/Hybrid,2.0,4.0,,AS8,Z,,11.2,8.3,9.9,29.0,,,,,,,232,,,0,0,1
VOLVO_XC90 T6 AWD_Suv - Standard_Conventional/Hybrid_AS8,,VOLVO,XC90 T6 AWD,Suv - Standard,Conventional/Hybrid,2.0,4.0,,AS8,Z,,12.2,8.7,10.7,26.0,,,,,,,248,,,0,0,1
Mitsubishi_i-MiEV_Subcompact_Battery Electric (BEV)_A1,2012.0,Mitsubishi,i-MiEV,Subcompact,Battery Electric (BEV),,,49.0,A1,B,,,,,,16.9,21.4,18.7,100.0,100.0,7.0,0,,,1,0,0
Nissan_LEAF_Mid-size_Battery Electric (BEV)_A1,2012.0,Nissan,LEAF,Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,19.3,23.0,21.1,117.0,117.0,7.0,0,,,1,0,0
Ford_Focus Electric_Compact_Battery Electric (BEV)_A1,2013.0,Ford,Focus Electric,Compact,Battery Electric (BEV),,,107.0,A1,B,,,,,,19.0,21.1,20.0,122.0,122.0,4.0,0,,,1,0,0
Mitsubishi_i-MiEV_Subcompact_Battery Electric (BEV)_A1,2013.0,Mitsubishi,i-MiEV,Subcompact,Battery Electric (BEV),,,49.0,A1,B,,,,,,16.9,21.4,18.7,100.0,100.0,7.0,0,,,1,0,0
Nissan_LEAF_Mid-size_Battery Electric (BEV)_A1,2013.0,Nissan,LEAF,Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,19.3,23.0,21.1,117.0,117.0,7.0,0,,,1,0,0
smart_fortwo electric drive cabriolet_Two-seater_Battery Electric (BEV)_A1,2013.0,smart,fortwo electric drive cabriolet,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
smart_fortwo electric drive coupe_Two-seater_Battery Electric (BEV)_A1,2013.0,smart,fortwo electric drive coupe,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
Tesla_Model S (40 kWh)_Full-size_Battery Electric (BEV)_A1,2013.0,Tesla,Model S (40 kWh),Full-size,Battery Electric (BEV),,,225.0,A1,B,,,,,,22.4,21.9,22.2,224.0,224.0,6.0,0,,,1,0,0
Tesla_Model S (60 kWh)_Full-size_Battery Electric (BEV)_A1,2013.0,Tesla,Model S (60 kWh),Full-size,Battery Electric (BEV),,,225.0,A1,B,,,,,,22.2,21.7,21.9,335.0,335.0,10.0,0,,,1,0,0
Tesla_Model S (85 kWh)_Full-size_Battery Electric (BEV)_A1,2013.0,Tesla,Model S (85 kWh),Full-size,Battery Electric (BEV),,,270.0,A1,B,,,,,,23.8,23.2,23.6,426.0,426.0,12.0,0,,,1,0,0
Tesla_Model S Performance_Full-size_Battery Electric (BEV)_A1,2013.0,Tesla,Model S Performance,Full-size,Battery Electric (BEV),,,310.0,A1,B,,,,,,23.9,23.2,23.6,426.0,426.0,12.0,0,,,1,0,0
Chevrolet_Spark EV_Subcompact_Battery Electric (BEV)_A1,2014.0,Chevrolet,Spark EV,Subcompact,Battery Electric (BEV),,,104.0,A1,B,,,,,,16.0,19.6,17.8,131.0,131.0,7.0,0,,,1,0,0
Ford_Focus Electric_Compact_Battery Electric (BEV)_A1,2014.0,Ford,Focus Electric,Compact,Battery Electric (BEV),,,107.0,A1,B,,,,,,19.0,21.1,20.0,122.0,122.0,4.0,0,,,1,0,0
Mitsubishi_i-MiEV_Subcompact_Battery Electric (BEV)_A1,2014.0,Mitsubishi,i-MiEV,Subcompact,Battery Electric (BEV),,,49.0,A1,B,,,,,,16.9,21.4,18.7,100.0,100.0,7.0,0,,,1,0,0
Nissan_LEAF_Mid-size_Battery Electric (BEV)_A1,2014.0,Nissan,LEAF,Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,16.5,20.8,18.4,135.0,135.0,5.0,0,,,1,0,0
smart_fortwo electric drive cabriolet_Two-seater_Battery Electric (BEV)_A1,2014.0,smart,fortwo electric drive cabriolet,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
smart_fortwo electric drive coupe_Two-seater_Battery Electric (BEV)_A1,2014.0,smart,fortwo electric drive coupe,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
Tesla_Model S (60 kWh)_Full-size_Battery Electric (BEV)_A1,2014.0,Tesla,Model S (60 kWh),Full-size,Battery Electric (BEV),,,225.0,A1,B,,,,,,22.2,21.7,21.9,335.0,335.0,10.0,0,,,1,0,0
Tesla_Model S (85 kWh)_Full-size_Battery Electric (BEV)_A1,2014.0,Tesla,Model S (85 kWh),Full-size,Battery Electric (BEV),,,270.0,A1,B,,,,,,23.8,23.2,23.6,426.0,426.0,12.0,0,,,1,0,0
Tesla_Model S Performance_Full-size_Battery Electric (BEV)_A1,2014.0,Tesla,Model S Performance,Full-size,Battery Electric (BEV),,,310.0,A1,B,,,,,,23.9,23.2,23.6,426.0,426.0,12.0,0,,,1,0,0
BMW_i3_Subcompact_Battery Electric (BEV)_A1,2015.0,BMW,i3,Subcompact,Battery Electric (BEV),,,125.0,A1,B,,,,,,15.2,18.8,16.8,130.0,130.0,4.0,0,,,1,0,0
Chevrolet_Spark EV_Subcompact_Battery Electric (BEV)_A1,2015.0,Chevrolet,Spark EV,Subcompact,Battery Electric (BEV),,,104.0,A1,B,,,,,,16.0,19.6,17.8,131.0,131.0,7.0,0,,,1,0,0
Ford_Focus Electric_Compact_Battery Electric (BEV)_A1,2015.0,Ford,Focus Electric,Compact,Battery Electric (BEV),,,107.0,A1,B,,,,,,19.0,21.1,20.0,122.0,122.0,4.0,0,,,1,0,0
Kia_Soul EV_Station wagon: Small_Battery Electric (BEV)_A1,2015.0,Kia,Soul EV,Station wagon: Small,Battery Electric (BEV),,,81.0,A1,B,,,,,,17.5,22.7,19.9,149.0,149.0,4.0,0,,,1,0,0
Mitsubishi_i-MiEV_Subcompact_Battery Electric (BEV)_A1,2015.0,Mitsubishi,i-MiEV,Subcompact,Battery Electric (BEV),,,49.0,A1,B,,,,,,16.9,21.4,18.7,100.0,100.0,7.0,0,,,1,0,0
Nissan_LEAF_Mid-size_Battery Electric (BEV)_A1,2015.0,Nissan,LEAF,Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,16.5,20.8,18.4,135.0,135.0,5.0,0,,,1,0,0
smart_fortwo electric drive cabriolet_Two-seater_Battery Electric (BEV)_A1,2015.0,smart,fortwo electric drive cabriolet,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
smart_fortwo electric drive coupe_Two-seater_Battery Electric (BEV)_A1,2015.0,smart,fortwo electric drive coupe,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,,,1,0,0
Tesla_Model S (60 kWh)_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S (60 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,22.2,21.7,21.9,335.0,335.0,10.0,0,,,1,0,0
Tesla_Model S (70 kWh)_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S (70 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,23.8,23.2,23.6,377.0,377.0,12.0,0,,,1,0,0
Tesla_Model S (85/90 kWh)_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S (85/90 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,23.8,23.2,23.6,426.0,426.0,12.0,0,,,1,0,0
Tesla_Model S 70D_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S 70D,Full-size,Battery Electric (BEV),,,280.0,A1,B,,,,,,20.8,20.6,20.7,386.0,386.0,12.0,0,,,1,0,0
Tesla_Model S 85D/90D_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S 85D/90D,Full-size,Battery Electric (BEV),,,280.0,A1,B,,,,,,22.0,19.8,21.0,435.0,435.0,12.0,0,,,1,0,0
Tesla_Model S P85D/P90D_Full-size_Battery Electric (BEV)_A1,2015.0,Tesla,Model S P85D/P90D,Full-size,Battery Electric (BEV),,,515.0,A1,B,,,,,,23.4,21.5,22.5,407.0,407.0,12.0,0,,,1,0,0
BMW_i3_Subcompact_Battery Electric (BEV)_A1,2016.0,BMW,i3,Subcompact,Battery Electric (BEV),,,125.0,A1,B,,,,,,15.2,18.8,16.8,130.0,130.0,4.0,0,10.0,,1,0,0
Chevrolet_Spark EV_Subcompact_Battery Electric (BEV)_A1,2016.0,Chevrolet,Spark EV,Subcompact,Battery Electric (BEV),,,104.0,A1,B,,,,,,16.0,19.6,17.8,131.0,131.0,7.0,0,10.0,,1,0,0
Ford_Focus Electric_Compact_Battery Electric (BEV)_A1,2016.0,Ford,Focus Electric,Compact,Battery Electric (BEV),,,107.0,A1,B,,,,,,19.0,21.1,20.0,122.0,122.0,4.0,0,10.0,,1,0,0
Kia_Soul EV_Station wagon: Small_Battery Electric (BEV)_A1,2016.0,Kia,Soul EV,Station wagon: Small,Battery Electric (BEV),,,81.0,A1,B,,,,,,17.5,22.7,19.9,149.0,149.0,4.0,0,10.0,,1,0,0
Mitsubishi_i-MiEV_Subcompact_Battery Electric (BEV)_A1,2016.0,Mitsubishi,i-MiEV,Subcompact,Battery Electric (BEV),,,49.0,A1,B,,,,,,16.9,21.4,18.7,100.0,100.0,7.0,0,10.0,,1,0,0
Nissan_LEAF (24 kWh)_Mid-size_Battery Electric (BEV)_A1,2016.0,Nissan,LEAF (24 kWh),Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,16.5,20.8,18.4,135.0,135.0,5.0,0,10.0,,1,0,0
Nissan_LEAF (30 kWh)_Mid-size_Battery Electric (BEV)_A1,2016.0,Nissan,LEAF (30 kWh),Mid-size,Battery Electric (BEV),,,80.0,A1,B,,,,,,17.0,20.7,18.6,172.0,172.0,6.0,0,10.0,,1,0,0
smart_fortwo electric drive cabriolet_Two-seater_Battery Electric (BEV)_A1,2016.0,smart,fortwo electric drive cabriolet,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,10.0,,1,0,0
smart_fortwo electric drive coupe_Two-seater_Battery Electric (BEV)_A1,2016.0,smart,fortwo electric drive coupe,Two-seater,Battery Electric (BEV),,,35.0,A1,B,,,,,,17.2,22.5,19.6,109.0,109.0,8.0,0,10.0,,1,0,0
Tesla_Model S (60 kWh pre-6/16)_Full-size_Battery Electric (BEV)_A1,2016.0,Tesla,Model S (60 kWh pre-6/16),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,22.2,21.7,21.9,335.0,335.0,10.0,0,10.0,,1,0,0
Tesla_Model S (60 kWh)_Full-size_Battery Electric (BEV)_A1,2016.0,Tesla,Model S (60 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,21.5,20.7,21.1,338.0,338.0,10.0,0,10.0,,1,0,0
Tesla_Model S (70 kWh)_Full-size_Battery Electric (BEV)_A1,2016.0,Tesla,Model S (70 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,23.8,23.2,23.6,377.0,377.0,12.0,0,10.0,,1,0,0
Tesla_Model S (75 kWh)_Full-size_Battery Electric (BEV)_A1,2016.0,Tesla,Model S (75 kWh),Full-size,Battery Electric (BEV),,,285.0,A1,B,,,,,,21.5,21.0,21.3,401.0,401.0,12.0,0,10.0,,1,0,0
