vehicle_id,Make,Model,Vehicle_Class,Vehicle_Type,Fuel_Type_Primary,Fuel_Type_Secondary,Transmission,Transmission_Type,Num_Gears,Is_SUV,Is_Truck,Model_Year,Engine_Size_L,Cylinders,Motor_kW,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,Fuel_Efficiency_Index,CO2_per_L_engine,City_Hwy_Fuel_Ratio,Electric_Efficiency_Index,Range_per_ChargeHour,Elec_Range_Share,cluster,Commercial_Label,Emissions_Risk_Label
"Lucid_Air Grand Touring XR (20"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Grand Touring XR (20"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,611.0,0.0,0.0,0.0,17.3,755.0,755.0,13.0,0,0.0,0.0,0.0,5.780346820809248,58.07692307692308,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Grand Touring XR (21"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Grand Touring XR (21"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,611.0,0.0,0.0,0.0,17.3,755.0,755.0,13.0,0,0.0,0.0,0.0,5.780346820809248,58.07692307692308,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Grand Touring Performance (21"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Grand Touring Performance (21"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,783.0,0.0,0.0,0.0,18.9,718.0,718.0,13.0,0,0.0,0.0,0.0,5.291005291005291,55.23076923076923,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Pure (19"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Pure (19"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,358.0,0.0,0.0,0.0,14.9,660.0,660.0,10.0,0,0.0,0.0,0.0,6.711409395973154,66.0,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Pure (20"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Pure (20"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,358.0,0.0,0.0,0.0,17.3,618.0,618.0,10.0,0,0.0,0.0,0.0,5.780346820809248,61.8,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Touring (19"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Touring (19"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,462.0,0.0,0.0,0.0,14.9,684.0,684.0,10.0,0,0.0,0.0,0.0,6.711409395973154,68.4,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Touring (20"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Touring (20"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,462.0,0.0,0.0,0.0,17.3,618.0,618.0,10.0,0,0.0,0.0,0.0,5.780346820809248,61.8,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
"Lucid_Air Touring (21"" Wheels)_Full-size_Battery Electric (BEV)_A1",Lucid,"Air Touring (21"" Wheels)",Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,462.0,0.0,0.0,0.0,17.3,618.0,618.0,10.0,0,0.0,0.0,0.0,5.780346820809248,61.8,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mazda_MX-30_Mid-size_Battery Electric (BEV)_A1,Mazda,MX-30,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,107.0,0.0,0.0,0.0,22.8,161.0,161.0,5.3,0,0.0,0.0,0.0,4.385964912280701,30.37735849056604,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_AMG EQE 4MATIC+ Sedan_Mid-size_Battery Electric (BEV)_A1,Mercedes-Benz,AMG EQE 4MATIC+ Sedan,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,460.0,0.0,0.0,0.0,28.3,362.0,362.0,9.5,0,0.0,0.0,0.0,3.53356890459364,38.10526315789474,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_AMG EQS 4MATIC+ Sedan_Full-size_Battery Electric (BEV)_A1,Mercedes-Benz,AMG EQS 4MATIC+ Sedan,Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,484.0,0.0,0.0,0.0,27.9,446.0,446.0,11.25,0,0.0,0.0,0.0,3.584229390681004,39.644444444444446,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQB 250+_Sport utility vehicle: Small_Battery Electric (BEV)_A1,Mercedes-Benz,EQB 250+,Sport utility vehicle: Small,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,140.0,0.0,0.0,0.0,19.9,394.0,394.0,7.75,0,0.0,0.0,0.0,5.025125628140704,50.83870967741935,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQB 350 4MATIC SUV_Sport utility vehicle: Small_Battery Electric (BEV)_A1,Mercedes-Benz,EQB 350 4MATIC SUV,Sport utility vehicle: Small,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,215.0,0.0,0.0,0.0,21.7,356.0,356.0,6.25,0,0.0,0.0,0.0,4.6082949308755765,56.96,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQE 350 4MATIC Sedan_Mid-size_Battery Electric (BEV)_A1,Mercedes-Benz,EQE 350 4MATIC Sedan,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,215.0,0.0,0.0,0.0,24.2,418.0,418.0,8.25,0,0.0,0.0,0.0,4.132231404958678,50.66666666666666,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQE 350 4MATIC SUV_Sport utility vehicle: Standard_Battery Electric (BEV)_A1,Mercedes-Benz,EQE 350 4MATIC SUV,Sport utility vehicle: Standard,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,215.0,0.0,0.0,0.0,25.9,407.0,407.0,9.5,0,0.0,0.0,0.0,3.861003861003861,42.8421052631579,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQE 500 4MATIC Sedan_Mid-size_Battery Electric (BEV)_A1,Mercedes-Benz,EQE 500 4MATIC Sedan,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,300.0,0.0,0.0,0.0,25.2,418.0,418.0,9.5,0,0.0,0.0,0.0,3.968253968253968,44.0,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQE 500 4MATIC SUV_Sport utility vehicle: Standard_Battery Electric (BEV)_A1,Mercedes-Benz,EQE 500 4MATIC SUV,Sport utility vehicle: Standard,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,300.0,0.0,0.0,0.0,23.7,433.0,433.0,9.5,0,0.0,0.0,0.0,4.219409282700422,45.578947368421055,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQS 450 4MATIC Sedan_Full-size_Battery Electric (BEV)_A1,Mercedes-Benz,EQS 450 4MATIC Sedan,Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,265.0,0.0,0.0,0.0,20.3,547.0,547.0,11.5,0,0.0,0.0,0.0,4.926108374384237,47.56521739130435,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQS 450 4MATIC SUV_Sport utility vehicle: Standard_Battery Electric (BEV)_A1,Mercedes-Benz,EQS 450 4MATIC SUV,Sport utility vehicle: Standard,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,265.0,0.0,0.0,0.0,26.7,459.0,459.0,11.5,0,0.0,0.0,0.0,3.745318352059925,39.91304347826087,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQS 580 4MATIC Sedan_Full-size_Battery Electric (BEV)_A1,Mercedes-Benz,EQS 580 4MATIC Sedan,Full-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,385.0,0.0,0.0,0.0,23.0,547.0,547.0,11.25,0,0.0,0.0,0.0,4.3478260869565215,48.62222222222222,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Mercedes-Benz_EQS 580 4MATIC SUV_Sport utility vehicle: Standard_Battery Electric (BEV)_A1,Mercedes-Benz,EQS 580 4MATIC SUV,Sport utility vehicle: Standard,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,400.0,0.0,0.0,0.0,27.3,459.0,459.0,11.5,0,0.0,0.0,0.0,3.663003663003663,39.91304347826087,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
MINI_Cooper SE 3 Door_Subcompact_Battery Electric (BEV)_A1,MINI,Cooper SE 3 Door,Subcompact,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,135.0,0.0,0.0,0.0,19.1,183.0,183.0,4.0,0,0.0,0.0,0.0,5.235602094240837,45.75,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Polestar_2 Single Motor_Mid-size_Battery Electric (BEV)_A1,Polestar,2 Single Motor,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,170.0,0.0,0.0,0.0,19.6,435.0,435.0,8.0,0,0.0,0.0,0.0,5.1020408163265305,54.375,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Polestar_2 Dual Motor_Mid-size_Battery Electric (BEV)_A1,Polestar,2 Dual Motor,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,300.0,0.0,0.0,0.0,20.9,418.0,418.0,8.0,0,0.0,0.0,0.0,4.784688995215311,52.25,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Polestar_2 Dual Motor Performance Pack_Mid-size_Battery Electric (BEV)_A1,Polestar,2 Dual Motor Performance Pack,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,350.0,0.0,0.0,0.0,20.9,418.0,418.0,8.0,0,0.0,0.0,0.0,4.784688995215311,52.25,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Polestar_2 BST Edition_Mid-size_Battery Electric (BEV)_A1,Polestar,2 BST Edition,Mid-size,Battery Electric (BEV),B,Unknown,A1,A,1.0,0,0,2023.0,0.0,0.0,350.0,0.0,0.0,0.0,22.1,397.0,397.0,8.0,0,0.0,0.0,0.0,4.524886877828054,49.625,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan 4S (Performance Battery)_Compact_Battery Electric (BEV)_A2,Porsche,Taycan 4S (Performance Battery),Compact,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,320.0,0.0,0.0,0.0,25.5,332.0,332.0,9.5,0,0.0,0.0,0.0,3.92156862745098,34.94736842105263,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan 4S (Performance Battery Plus)_Compact_Battery Electric (BEV)_A2,Porsche,Taycan 4S (Performance Battery Plus),Compact,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,360.0,0.0,0.0,0.0,26.3,378.0,378.0,10.5,0,0.0,0.0,0.0,3.802281368821293,36.0,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan 4S Cross Turismo_Mid-size_Battery Electric (BEV)_A2,Porsche,Taycan 4S Cross Turismo,Mid-size,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,360.0,0.0,0.0,0.0,26.7,370.0,370.0,10.5,0,0.0,0.0,0.0,3.745318352059925,35.23809523809524,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan GTS_Compact_Battery Electric (BEV)_A2,Porsche,Taycan GTS,Compact,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,380.0,0.0,0.0,0.0,25.3,396.0,396.0,10.5,0,0.0,0.0,0.0,3.952569169960474,37.71428571428572,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan GTS Sport Turismo_Compact_Battery Electric (BEV)_A2,Porsche,Taycan GTS Sport Turismo,Compact,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,380.0,0.0,0.0,0.0,26.2,322.0,322.0,10.5,0,0.0,0.0,0.0,3.816793893129771,30.666666666666668,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
Porsche_Taycan Turbo_Compact_Battery Electric (BEV)_A2,Porsche,Taycan Turbo,Compact,Battery Electric (BEV),B,Unknown,A2,A,2.0,0,0,2023.0,0.0,0.0,460.0,0.0,0.0,0.0,26.0,383.0,383.0,10.5,0,0.0,0.0,0.0,3.8461538461538463,36.47619047619048,1.0,0,Zero-Emission Leaders,Zero Risk — Fully Compliant
