Model_Year,Make,Model,Vehicle_Class,Vehicle_Type,Engine_Size_L,Cylinders,Motor_kW,Transmission,Fuel_Type_Primary,Fuel_Type_Secondary,Fuel_Cons_City_L100km,Fuel_Cons_Hwy_L100km,Fuel_Cons_Comb_L100km,Fuel_Cons_Comb_mpg,Elec_Cons_City_kWh100km,Elec_Cons_Hwy_kWh100km,Elec_Cons_Comb_kWh100km,Elec_Range_km,Total_Range_km,Recharge_Time_h,CO2_Emissions_g_km,CO2_Rating,Smog_Rating,vehicle_id
,FORD,FIESTA ST,Compact,Conventional/Hybrid,1.6,4,,M6,X,,9.0,7.1,8.1,35,,,,,,,191,,,FORD_FIESTA ST_Compact_Conventional/Hybrid_M6
,FORD,FLEX,Suv - Standard,Conventional/Hybrid,3.5,6,,AS6,X,,14.7,10.2,12.7,22,,,,,,,298,,,FORD_FLEX_Suv - Standard_Conventional/Hybrid_AS6
,FORD,FLEX AWD,Suv - Standard,Conventional/Hybrid,3.5,6,,AS6,X,,14.7,10.7,12.9,22,,,,,,,303,,,FORD_FLEX AWD_Suv - Standard_Conventional/Hybrid_AS6
,FORD,FLEX AWD GTDI,Suv - Standard,Conventional/Hybrid,3.5,6,,AS6,X,,15.7,11.2,13.7,21,,,,,,,322,,,FORD_FLEX AWD GTDI_Suv - Standard_Conventional/Hybrid_AS6
,FORD,FOCUS,Compact,Conventional/Hybrid,1.0,3,,AS6,X,,8.5,5.9,7.3,39,,,,,,,171,,,FORD_FOCUS_Compact_Conventional/Hybrid_AS6
,FORD,FOCUS,Compact,Conventional/Hybrid,1.0,3,,M6,X,,7.8,5.7,6.8,42,,,,,,,160,,,FORD_FOCUS_Compact_Conventional/Hybrid_M6
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,AM6,X,,8.9,6.0,7.6,37,,,,,,,178,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_AM6
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,AM6,E,,11.9,8.3,10.3,27,,,,,,,170,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_AM6
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,AS6,X,,9.0,6.2,7.8,36,,,,,,,183,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_AS6
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,AS6,E,,12.1,8.6,10.5,27,,,,,,,175,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_AS6
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,M5,X,,9.2,6.6,8.0,35,,,,,,,188,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_M5
,FORD,FOCUS FFV,Compact,Conventional/Hybrid,2.0,4,,M5,E,,12.3,8.9,10.8,26,,,,,,,179,,,FORD_FOCUS FFV_Compact_Conventional/Hybrid_M5
,FORD,FOCUS RS AWD,Mid-Size,Conventional/Hybrid,2.3,4,,M6,Z,,12.1,9.3,10.9,26,,,,,,,255,,,FORD_FOCUS RS AWD_Mid-Size_Conventional/Hybrid_M6
,FORD,FOCUS ST,Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,10.5,7.7,9.2,31,,,,,,,217,,,FORD_FOCUS ST_Mid-Size_Conventional/Hybrid_M6
,FORD,FUSION,Mid-Size,Conventional/Hybrid,1.5,4,,AS6,X,,9.9,6.5,8.4,34,,,,,,,197,,,FORD_FUSION_Mid-Size_Conventional/Hybrid_AS6
,FORD,FUSION (Start/Stop),Mid-Size,Conventional/Hybrid,1.5,4,,AS6,X,,9.4,6.3,8.0,35,,,,,,,188,,,FORD_FUSION (Start/Stop)_Mid-Size_Conventional/Hybrid_AS6
,FORD,FUSION,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,10.5,7.0,8.9,32,,,,,,,210,,,FORD_FUSION_Mid-Size_Conventional/Hybrid_AS6
,FORD,FUSION,Mid-Size,Conventional/Hybrid,2.5,4,,AS6,X,,10.5,6.9,8.9,32,,,,,,,209,,,FORD_FUSION_Mid-Size_Conventional/Hybrid_AS6
,FORD,FUSION AWD,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,10.8,7.5,9.3,30,,,,,,,220,,,FORD_FUSION AWD_Mid-Size_Conventional/Hybrid_AS6
,FORD,FUSION HYBRID,Mid-Size,Conventional/Hybrid,2.0,4,,AV,X,,5.4,5.7,5.5,51,,,,,,,130,,,FORD_FUSION HYBRID_Mid-Size_Conventional/Hybrid_AV
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,2.3,4,,AS6,X,,11.0,7.4,9.4,30,,,,,,,219,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_AS6
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,2.3,4,,M6,X,,10.6,7.6,9.2,31,,,,,,,217,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_M6
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,3.7,6,,AS6,X,,12.6,8.5,10.7,26,,,,,,,253,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_AS6
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,3.7,6,,M6,X,,13.6,8.4,11.2,25,,,,,,,264,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_M6
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,5.0,8,,AS6,X,,14.9,9.5,12.4,23,,,,,,,292,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_AS6
,FORD,MUSTANG,Subcompact,Conventional/Hybrid,5.0,8,,M6,X,,15.5,9.4,12.7,22,,,,,,,298,,,FORD_MUSTANG_Subcompact_Conventional/Hybrid_M6
,FORD,MUSTANG CONVERTIBLE,Subcompact,Conventional/Hybrid,2.3,4,,AS6,X,,11.6,8.0,10.0,28,,,,,,,234,,,FORD_MUSTANG CONVERTIBLE_Subcompact_Conventional/Hybrid_AS6
,FORD,MUSTANG CONVERTIBLE,Subcompact,Conventional/Hybrid,5.0,8,,AS6,X,,15.4,10.0,13.0,22,,,,,,,304,,,FORD_MUSTANG CONVERTIBLE_Subcompact_Conventional/Hybrid_AS6
,FORD,SHELBY GT350 MUSTANG,Subcompact,Conventional/Hybrid,5.2,8,,M6,Z,,16.9,11.0,14.2,20,,,,,,,334,,,FORD_SHELBY GT350 MUSTANG_Subcompact_Conventional/Hybrid_M6
,FORD,T-150 WAGON,Van - Passenger,Conventional/Hybrid,3.5,6,,AS6,X,,16.1,12.7,14.6,19,,,,,,,342,,,FORD_T-150 WAGON_Van - Passenger_Conventional/Hybrid_AS6
,FORD,T-150 WAGON FFV,Van - Passenger,Conventional/Hybrid,3.7,6,,AS6,X,,16.8,13.2,15.2,19,,,,,,,356,,,FORD_T-150 WAGON FFV_Van - Passenger_Conventional/Hybrid_AS6
,FORD,T-150 WAGON FFV,Van - Passenger,Conventional/Hybrid,3.7,6,,AS6,E,,23.1,18.6,21.0,13,,,,,,,345,,,FORD_T-150 WAGON FFV_Van - Passenger_Conventional/Hybrid_AS6
,FORD,TAURUS,Full-Size,Conventional/Hybrid,2.0,4,,AS6,X,,11.8,8.1,10.1,28,,,,,,,237,,,FORD_TAURUS_Full-Size_Conventional/Hybrid_AS6
,FORD,TAURUS FFV,Full-Size,Conventional/Hybrid,3.5,6,,AS6,X,,13.1,8.7,11.1,25,,,,,,,260,,,FORD_TAURUS FFV_Full-Size_Conventional/Hybrid_AS6
,FORD,TAURUS FFV,Full-Size,Conventional/Hybrid,3.5,6,,AS6,E,,17.6,11.6,14.9,19,,,,,,,248,,,FORD_TAURUS FFV_Full-Size_Conventional/Hybrid_AS6
,FORD,TAURUS AWD,Full-Size,Conventional/Hybrid,3.5,6,,AS6,X,,14.7,9.8,12.5,23,,,,,,,293,,,FORD_TAURUS AWD_Full-Size_Conventional/Hybrid_AS6
,FORD,TAURUS FFV AWD,Full-Size,Conventional/Hybrid,3.5,6,,AS6,X,,13.6,9.8,12.4,23,,,,,,,291,,,FORD_TAURUS FFV AWD_Full-Size_Conventional/Hybrid_AS6
,FORD,TAURUS FFV AWD,Full-Size,Conventional/Hybrid,3.5,6,,AS6,E,,18.7,13.3,16.3,17,,,,,,,271,,,FORD_TAURUS FFV AWD_Full-Size_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT VAN,Special Purpose Vehicle,Conventional/Hybrid,1.6,4,,AS6,X,,10.8,8.0,9.5,30,,,,,,,223,,,FORD_TRANSIT CONNECT VAN_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT VAN,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,11.9,8.6,10.4,27,,,,,,,243,,,FORD_TRANSIT CONNECT VAN_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT VAN FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,11.9,8.6,10.4,27,,,,,,,243,,,FORD_TRANSIT CONNECT VAN FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT VAN FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,E,,16.1,11.8,14.2,20,,,,,,,233,,,FORD_TRANSIT CONNECT VAN FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,12.4,8.7,10.7,26,,,,,,,252,,,FORD_TRANSIT CONNECT WAGON_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,12.4,8.7,10.7,26,,,,,,,252,,,FORD_TRANSIT CONNECT WAGON FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,E,,16.8,12.0,14.6,19,,,,,,,240,,,FORD_TRANSIT CONNECT WAGON FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON LWB,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,12.4,8.7,10.7,26,,,,,,,252,,,FORD_TRANSIT CONNECT WAGON LWB_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON LWB FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,X,,12.4,8.7,10.7,26,,,,,,,252,,,FORD_TRANSIT CONNECT WAGON LWB FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,FORD,TRANSIT CONNECT WAGON LWB FFV,Special Purpose Vehicle,Conventional/Hybrid,2.5,4,,AS6,E,,16.8,12.0,14.6,19,,,,,,,240,,,FORD_TRANSIT CONNECT WAGON LWB FFV_Special Purpose Vehicle_Conventional/Hybrid_AS6
,GMC,ACADIA,Suv - Standard,Conventional/Hybrid,3.6,6,,A6,X,,15.8,10.6,13.4,21,,,,,,,315,,,GMC_ACADIA_Suv - Standard_Conventional/Hybrid_A6
,GMC,ACADIA AWD,Suv - Standard,Conventional/Hybrid,3.6,6,,A6,X,,16.1,10.8,13.7,21,,,,,,,323,,,GMC_ACADIA AWD_Suv - Standard_Conventional/Hybrid_A6
,GMC,CANYON,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,A6,X,,11.9,8.9,10.5,27,,,,,,,247,,,GMC_CANYON_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,CANYON,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,M6,X,,12.2,9.1,10.8,26,,,,,,,253,,,GMC_CANYON_Pickup Truck - Small_Conventional/Hybrid_M6
,GMC,CANYON,Pickup Truck - Small,Conventional/Hybrid,2.8,4,,A6,D,,10.8,7.7,9.4,30,,,,,,,252,,,GMC_CANYON_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,CANYON,Pickup Truck - Small,Conventional/Hybrid,3.6,6,,A6,X,,13.0,9.2,11.3,25,,,,,,,265,,,GMC_CANYON_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,CANYON 4WD,Pickup Truck - Small,Conventional/Hybrid,2.5,4,,A6,X,,12.7,9.6,11.3,25,,,,,,,265,,,GMC_CANYON 4WD_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,CANYON 4WD,Pickup Truck - Small,Conventional/Hybrid,2.8,4,,A6,D,,12.0,8.2,10.3,27,,,,,,,277,,,GMC_CANYON 4WD_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,CANYON 4WD,Pickup Truck - Small,Conventional/Hybrid,3.6,6,,A6,X,,13.6,9.9,11.9,24,,,,,,,279,,,GMC_CANYON 4WD_Pickup Truck - Small_Conventional/Hybrid_A6
,GMC,SAVANA 2500 PASSENGER,Van - Passenger,Conventional/Hybrid,6.0,8,,A6,X,,22.0,14.9,18.8,15,,,,,,,441,,,GMC_SAVANA 2500 PASSENGER_Van - Passenger_Conventional/Hybrid_A6
,GMC,SAVANA 3500 PASSENGER,Van - Passenger,Conventional/Hybrid,6.0,8,,A6,X,,23.0,16.0,19.8,14,,,,,,,465,,,GMC_SAVANA 3500 PASSENGER_Van - Passenger_Conventional/Hybrid_A6
,GMC,SIERRA,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,X,,14.6,10.4,12.7,22,,,,,,,298,,,GMC_SIERRA_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA,Pickup Truck - Standard,Conventional/Hybrid,6.2,8,,A8,Z,,16.1,11.4,14.0,20,,,,,,,327,,,GMC_SIERRA_Pickup Truck - Standard_Conventional/Hybrid_A8
,GMC,SIERRA FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,X,,13.5,10.0,11.9,24,,,,,,,280,,,GMC_SIERRA FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,E,,19.3,14.4,17.1,17,,,,,,,284,,,GMC_SIERRA FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,X,,14.6,10.4,12.7,22,,,,,,,298,,,GMC_SIERRA FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,E,,19.9,14.0,17.2,16,,,,,,,286,,,GMC_SIERRA FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA 4WD,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.0,10.7,13.1,22,,,,,,,307,,,GMC_SIERRA 4WD_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA 4WD,Pickup Truck - Standard,Conventional/Hybrid,6.2,8,,A8,Z,,16.3,11.6,14.2,20,,,,,,,332,,,GMC_SIERRA 4WD_Pickup Truck - Standard_Conventional/Hybrid_A8
,GMC,SIERRA 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,X,,14.2,10.7,12.6,22,,,,,,,296,,,GMC_SIERRA 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,4.3,6,,A6,E,,20.3,15.3,18.1,16,,,,,,,301,,,GMC_SIERRA 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.0,10.7,13.1,22,,,,,,,306,,,GMC_SIERRA 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA 4WD FFV,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A6,E,,20.5,14.4,17.8,16,,,,,,,295,,,GMC_SIERRA 4WD FFV_Pickup Truck - Standard_Conventional/Hybrid_A6
,GMC,SIERRA eASSIST 4WD,Pickup Truck - Standard,Conventional/Hybrid,5.3,8,,A8,X,,14.4,11.2,13.0,22,,,,,,,304,,,GMC_SIERRA eASSIST 4WD_Pickup Truck - Standard_Conventional/Hybrid_A8
,GMC,TERRAIN,Suv - Small,Conventional/Hybrid,2.4,4,,A6,X,,10.5,7.3,9.1,31,,,,,,,214,,,GMC_TERRAIN_Suv - Small_Conventional/Hybrid_A6
,GMC,TERRAIN,Suv - Small,Conventional/Hybrid,3.6,6,,A6,X,,14.2,9.5,12.1,23,,,,,,,285,,,GMC_TERRAIN_Suv - Small_Conventional/Hybrid_A6
,GMC,TERRAIN FFV,Suv - Small,Conventional/Hybrid,2.4,4,,A6,X,,10.5,7.3,9.1,31,,,,,,,214,,,GMC_TERRAIN FFV_Suv - Small_Conventional/Hybrid_A6
,GMC,TERRAIN FFV,Suv - Small,Conventional/Hybrid,2.4,4,,A6,E,,15.6,10.8,13.4,21,,,,,,,221,,,GMC_TERRAIN FFV_Suv - Small_Conventional/Hybrid_A6
,GMC,TERRAIN AWD,Suv - Small,Conventional/Hybrid,2.4,4,,A6,X,,11.5,8.2,10.0,28,,,,,,,235,,,GMC_TERRAIN AWD_Suv - Small_Conventional/Hybrid_A6
,GMC,TERRAIN AWD,Suv - Small,Conventional/Hybrid,3.6,6,,A6,X,,14.9,10.1,12.8,22,,,,,,,300,,,GMC_TERRAIN AWD_Suv - Small_Conventional/Hybrid_A6
,GMC,YUKON,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,304,,,GMC_YUKON_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,304,,,GMC_YUKON FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,20.5,14.0,17.6,16,,,,,,,288,,,GMC_YUKON FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.2,10.8,13.2,21,,,,,,,310,,,GMC_YUKON 4WD_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD,Suv - Standard,Conventional/Hybrid,6.2,8,,A8,Z,,15.9,11.1,13.8,20,,,,,,,323,,,GMC_YUKON 4WD_Suv - Standard_Conventional/Hybrid_A8
,GMC,YUKON 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.2,10.8,13.2,21,,,,,,,310,,,GMC_YUKON 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,20.9,14.5,18.0,16,,,,,,,300,,,GMC_YUKON 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,304,,,GMC_YUKON XL_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.1,10.4,13.0,22,,,,,,,304,,,GMC_YUKON XL FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,20.5,14.0,17.6,16,,,,,,,288,,,GMC_YUKON XL FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL 4WD,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.4,10.8,13.3,21,,,,,,,312,,,GMC_YUKON XL 4WD_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL 4WD,Suv - Standard,Conventional/Hybrid,6.2,8,,A8,Z,,16.4,11.7,14.3,20,,,,,,,334,,,GMC_YUKON XL 4WD_Suv - Standard_Conventional/Hybrid_A8
,GMC,YUKON XL 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,X,,15.4,10.8,13.3,21,,,,,,,312,,,GMC_YUKON XL 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,GMC,YUKON XL 4WD FFV,Suv - Standard,Conventional/Hybrid,5.3,8,,A6,E,,22.2,15.3,19.1,15,,,,,,,317,,,GMC_YUKON XL 4WD FFV_Suv - Standard_Conventional/Hybrid_A6
,HONDA,ACCORD,Mid-Size,Conventional/Hybrid,2.4,4,,M6,X,,10.3,7.2,8.9,32,,,,,,,207,,,HONDA_ACCORD_Mid-Size_Conventional/Hybrid_M6
,HONDA,ACCORD COUPE,Mid-Size,Conventional/Hybrid,3.5,6,,AS6,X,,11.4,7.3,9.5,30,,,,,,,223,,,HONDA_ACCORD COUPE_Mid-Size_Conventional/Hybrid_AS6
,HONDA,ACCORD COUPE,Mid-Size,Conventional/Hybrid,3.5,6,,M6,X,,12.9,8.3,10.9,26,,,,,,,253,,,HONDA_ACCORD COUPE_Mid-Size_Conventional/Hybrid_M6
,HONDA,ACCORD SEDAN,Mid-Size,Conventional/Hybrid,2.4,4,,AV,X,,8.6,6.4,7.6,37,,,,,,,177,,,HONDA_ACCORD SEDAN_Mid-Size_Conventional/Hybrid_AV
,HONDA,ACCORD SEDAN,Mid-Size,Conventional/Hybrid,3.5,6,,A6,X,,11.3,7.0,9.4,30,,,,,,,219,,,HONDA_ACCORD SEDAN_Mid-Size_Conventional/Hybrid_A6
,HONDA,ACCORD SPORT,Mid-Size,Conventional/Hybrid,2.4,4,,AV7,X,,9.1,6.8,8.0,35,,,,,,,187,,,HONDA_ACCORD SPORT_Mid-Size_Conventional/Hybrid_AV7
,HONDA,CIVIC COUPE,Compact,Conventional/Hybrid,1.5,4,,AV,X,,7.5,5.6,6.7,42,,,,,,,155,,,HONDA_CIVIC COUPE_Compact_Conventional/Hybrid_AV
,HONDA,CIVIC COUPE,Compact,Conventional/Hybrid,2.0,4,,AV,X,,7.8,5.8,6.9,41,,,,,,,162,,,HONDA_CIVIC COUPE_Compact_Conventional/Hybrid_AV
,HONDA,CIVIC COUPE,Compact,Conventional/Hybrid,2.0,4,,M6,X,,8.9,6.1,7.7,37,,,,,,,179,,,HONDA_CIVIC COUPE_Compact_Conventional/Hybrid_M6
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,1.5,4,,AV,X,,7.6,5.5,6.7,42,,,,,,,157,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_AV
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,2.0,4,,AV,X,,7.8,5.8,6.9,41,,,,,,,162,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_AV
,HONDA,CIVIC SEDAN,Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,8.8,5.9,7.5,38,,,,,,,176,,,HONDA_CIVIC SEDAN_Mid-Size_Conventional/Hybrid_M6
,HONDA,CR-V,Suv - Small,Conventional/Hybrid,2.4,4,,AV,X,,8.8,6.9,7.9,36,,,,,,,186,,,HONDA_CR-V_Suv - Small_Conventional/Hybrid_AV
,HONDA,CR-V AWD,Suv - Small,Conventional/Hybrid,2.4,4,,AV,X,,9.5,7.5,8.6,33,,,,,,,202,,,HONDA_CR-V AWD_Suv - Small_Conventional/Hybrid_AV
,HONDA,CR-Z,Two-Seater,Conventional/Hybrid,1.5,4,,AV7,X,,7.0,6.4,6.8,42,,,,,,,157,,,HONDA_CR-Z_Two-Seater_Conventional/Hybrid_AV7
,HONDA,CR-Z,Two-Seater,Conventional/Hybrid,1.5,4,,M6,X,,7.9,6.5,7.3,39,,,,,,,169,,,HONDA_CR-Z_Two-Seater_Conventional/Hybrid_M6
,HONDA,FIT,Station Wagon - Small,Conventional/Hybrid,1.5,4,,AV,X,,7.0,5.7,6.4,44,,,,,,,150,,,HONDA_FIT_Station Wagon - Small_Conventional/Hybrid_AV
,HONDA,FIT,Station Wagon - Small,Conventional/Hybrid,1.5,4,,AV7,X,,7.3,6.1,6.8,42,,,,,,,158,,,HONDA_FIT_Station Wagon - Small_Conventional/Hybrid_AV7
,HONDA,FIT,Station Wagon - Small,Conventional/Hybrid,1.5,4,,M6,X,,8.1,6.4,7.3,39,,,,,,,171,,,HONDA_FIT_Station Wagon - Small_Conventional/Hybrid_M6
,HONDA,HR-V,Suv - Small,Conventional/Hybrid,1.8,4,,AV,X,,8.3,6.7,7.6,37,,,,,,,177,,,HONDA_HR-V_Suv - Small_Conventional/Hybrid_AV
,HONDA,HR-V,Suv - Small,Conventional/Hybrid,1.8,4,,AV7,X,,8.3,6.7,7.6,37,,,,,,,177,,,HONDA_HR-V_Suv - Small_Conventional/Hybrid_AV7
,HONDA,HR-V,Suv - Small,Conventional/Hybrid,1.8,4,,M6,X,,9.3,7.0,8.3,34,,,,,,,193,,,HONDA_HR-V_Suv - Small_Conventional/Hybrid_M6
,HONDA,HR-V AWD,Suv - Small,Conventional/Hybrid,1.8,4,,AV,X,,8.8,7.2,8.1,35,,,,,,,190,,,HONDA_HR-V AWD_Suv - Small_Conventional/Hybrid_AV
,HONDA,HR-V AWD,Suv - Small,Conventional/Hybrid,1.8,4,,AV7,X,,8.8,7.2,8.1,35,,,,,,,190,,,HONDA_HR-V AWD_Suv - Small_Conventional/Hybrid_AV7
,HONDA,ODYSSEY,Minivan,Conventional/Hybrid,3.5,6,,A6,X,,12.3,8.5,10.6,27,,,,,,,250,,,HONDA_ODYSSEY_Minivan_Conventional/Hybrid_A6
,HONDA,PILOT,Suv - Small,Conventional/Hybrid,3.5,6,,A6,X,,12.4,8.8,10.8,26,,,,,,,253,,,HONDA_PILOT_Suv - Small_Conventional/Hybrid_A6
,HONDA,PILOT AWD,Suv - Small,Conventional/Hybrid,3.5,6,,A6,X,,13.0,9.3,11.3,25,,,,,,,265,,,HONDA_PILOT AWD_Suv - Small_Conventional/Hybrid_A6
,HONDA,PILOT AWD,Suv - Small,Conventional/Hybrid,3.5,6,,AS9,X,,12.4,9.3,11.0,26,,,,,,,257,,,HONDA_PILOT AWD_Suv - Small_Conventional/Hybrid_AS9
,HYUNDAI,ACCENT,Compact,Conventional/Hybrid,1.6,4,,AS6,X,,8.9,6.3,7.7,37,,,,,,,179,,,HYUNDAI_ACCENT_Compact_Conventional/Hybrid_AS6
,HYUNDAI,ACCENT,Compact,Conventional/Hybrid,1.6,4,,M6,X,,8.7,6.3,7.6,37,,,,,,,176,,,HYUNDAI_ACCENT_Compact_Conventional/Hybrid_M6
,HYUNDAI,ELANTRA,Mid-Size,Conventional/Hybrid,1.8,4,,AS6,X,,8.5,6.3,7.5,38,,,,,,,176,,,HYUNDAI_ELANTRA_Mid-Size_Conventional/Hybrid_AS6
,HYUNDAI,ELANTRA,Mid-Size,Conventional/Hybrid,1.8,4,,M6,X,,8.8,6.4,7.7,37,,,,,,,180,,,HYUNDAI_ELANTRA_Mid-Size_Conventional/Hybrid_M6
,HYUNDAI,ELANTRA,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,9.7,6.7,8.3,34,,,,,,,194,,,HYUNDAI_ELANTRA_Mid-Size_Conventional/Hybrid_AS6
,HYUNDAI,ELANTRA,Mid-Size,Conventional/Hybrid,2.0,4,,M6,X,,9.8,7.0,8.5,33,,,,,,,198,,,HYUNDAI_ELANTRA_Mid-Size_Conventional/Hybrid_M6
,HYUNDAI,ELANTRA GT,Mid-Size,Conventional/Hybrid,2.0,4,,AS6,X,,9.8,7.2,8.6,33,,,,,,,203,,,HYUNDAI_ELANTRA GT_Mid-Size_Conventional/Hybrid_AS6
